,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
391,013_001.dat,522.34,505.44,10843.0,3,3.31
392,013_002.dat,518.87,503.85,9197.0,22,4.22
393,013_003.dat,523.27,505.96,10340.0,12,4.08
394,013_004.dat,523.49,506.13,10797.0,12,3.79
395,013_005.dat,521.38,505.01,10488.0,14,3.98
396,013_006.dat,522.99,505.64,10855.0,4,3.34
397,013_007.dat,521.45,504.53,10344.0,13,3.97
398,013_008.dat,522.51,505.61,11010.0,2,3.09
399,013_009.dat,522.35,505.42,10957.0,8,3.63
400,013_010.dat,522.41,505.89,10933.0,4,3.49
401,013_011.dat,523.76,505.76,10925.0,12,3.66
402,013_012.dat,523.69,505.84,10963.0,13,3.69
403,013_013.dat,523.01,505.29,10861.0,5,3.58
404,013_014.dat,522.52,505.77,10806.0,4,3.27
405,013_015.dat,522.46,505.55,8519.0,24,4.17
406,013_016.dat,522.61,505.24,10716.0,6,3.55
407,013_017.dat,522.53,505.34,9897.0,22,4.09
408,013_018.dat,522.39,505.73,10886.0,5,3.47
409,013_019.dat,522.08,505.28,10675.0,12,3.68
410,013_020.dat,523.02,505.67,10895.0,8,3.71
411,013_021.dat,521.45,505.95,10768.0,11,3.82
412,013_022.dat,522.04,505.88,10734.0,20,4.0
413,013_023.dat,522.89,505.61,10916.0,7,3.34
414,013_024.dat,522.05,505.0,10776.0,9,3.66
415,013_025.dat,522.17,505.29,10876.0,10,3.58
416,013_026.dat,524.57,506.02,10830.0,14,3.83
417,013_027.dat,522.4,505.34,10783.0,5,3.57
418,013_028.dat,522.61,505.61,10815.0,2,3.15
419,013_029.dat,523.2,505.69,10906.0,8,3.47
420,014_000.dat,522.65,505.37,8263.0,19,4.18
421,014_001.dat,522.59,505.72,10865.0,5,3.28
422,014_002.dat,522.74,505.32,10803.0,4,3.48
423,014_003.dat,522.32,504.97,10870.0,9,3.65
424,014_004.dat,522.73,505.01,10809.0,7,3.64
425,014_005.dat,522.21,505.19,10942.0,9,3.61
426,014_006.dat,523.04,505.62,10985.0,5,3.36
427,014_007.dat,521.37,505.15,10850.0,20,4.03
428,014_008.dat,523.42,505.6,10545.0,14,4.07
429,014_009.dat,520.43,504.8,10911.0,16,4.01
430,014_010.dat,522.07,505.34,10666.0,15,3.66
431,014_011.dat,522.08,504.97,10717.0,10,3.84
432,014_012.dat,522.02,506.05,10847.0,11,3.85
433,014_013.dat,520.91,505.25,10426.0,14,4.16
434,014_014.dat,521.7,504.85,10827.0,15,4.07
435,014_015.dat,522.12,505.83,10528.0,16,4.02
436,014_016.dat,522.49,505.59,9330.0,15,4.21
437,014_017.dat,522.84,505.6,10905.0,9,3.64
438,014_018.dat,522.37,506.05,10867.0,9,3.78
439,014_019.dat,522.76,505.68,10879.0,3,3.32
440,014_020.dat,522.69,505.82,10657.0,10,4.0
441,014_021.dat,522.71,505.76,10891.0,6,3.39
442,014_022.dat,522.74,505.67,11007.0,3,3.34
443,014_023.dat,523.06,505.66,10882.0,7,3.55
444,014_024.dat,522.03,505.83,10884.0,7,3.5
445,014_025.dat,522.23,505.77,10784.0,12,3.49
446,014_026.dat,522.94,505.86,10875.0,18,3.62
447,014_027.dat,521.7,505.72,10753.0,11,3.65
448,014_028.dat,522.44,506.05,9742.0,18,4.23
449,014_029.dat,520.96,504.97,10735.0,10,3.83
450,015_000.dat,522.1,505.93,10858.0,4,3.62
451,015_001.dat,523.31,506.77,10843.0,17,4.03
452,015_002.dat,522.05,505.1,10277.0,10,4.17
453,015_003.dat,523.08,507.15,10893.0,11,4.11
454,015_004.dat,522.97,504.69,10365.0,15,3.96
455,015_005.dat,521.75,505.12,10832.0,8,3.63
456,015_006.dat,521.21,505.4,10920.0,13,3.9
457,015_007.dat,521.97,505.36,10810.0,7,3.55
458,015_008.dat,523.47,505.63,10967.0,12,3.71
459,015_009.dat,522.03,504.41,10801.0,9,3.87
460,015_010.dat,522.35,505.76,10518.0,15,4.05
461,015_011.dat,522.34,505.65,9811.0,15,4.19
462,015_012.dat,522.5,504.91,10432.0,17,3.99
463,015_013.dat,522.78,505.65,10892.0,3,3.28
464,015_014.dat,522.64,505.61,10974.0,1,3.06
465,015_015.dat,520.89,505.26,9482.0,18,4.3
466,015_016.dat,521.54,504.54,10432.0,14,4.14
467,015_017.dat,523.69,506.43,10877.0,12,4.05
