,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
13582,071_092.dat,522.56,505.37,8597.0,5,4.16
13583,071_093.dat,522.2,505.28,2654.0,3,4.69
13584,071_094.dat,521.97,505.37,9295.0,5,4.1
13585,071_095.dat,522.42,505.29,9156.0,6,4.18
13586,071_096.dat,522.85,505.34,4784.0,7,4.63
13587,071_097.dat,522.78,505.55,10344.0,4,4.0
13588,071_098.dat,522.59,505.16,2754.0,3,4.71
13589,071_099.dat,522.19,506.55,5314.0,4,4.59
13590,071_100.dat,524.77,505.02,7440.0,5,4.4
13591,071_101.dat,523.32,505.34,10798.0,5,3.66
13592,071_102.dat,522.31,504.72,5436.0,11,4.5
13593,071_103.dat,523.1,506.47,10410.0,4,3.83
13594,071_104.dat,524.28,505.55,10595.0,3,3.69
13595,071_105.dat,522.54,505.96,10191.0,3,3.78
13596,071_106.dat,523.41,505.37,9269.0,7,4.24
13597,071_107.dat,522.96,505.71,8118.0,7,4.35
13598,071_108.dat,521.59,505.78,7045.0,6,4.37
13599,071_109.dat,524.26,505.35,8318.0,8,4.27
13600,071_110.dat,522.82,505.59,8271.0,9,4.27
13601,071_111.dat,523.5,505.77,6916.0,7,4.44
13602,071_112.dat,520.11,503.3,3501.0,5,4.67
13603,071_113.dat,522.38,505.71,9019.0,4,4.18
13604,071_114.dat,523.25,505.89,6044.0,7,4.54
13605,071_115.dat,522.92,505.59,7778.0,9,4.39
13606,071_116.dat,522.15,504.93,9542.0,8,4.24
13607,071_117.dat,524.17,505.49,6868.0,3,4.45
13608,071_118.dat,522.16,504.9,9134.0,6,4.14
13609,071_119.dat,521.62,505.47,6018.0,6,4.55
13610,071_120.dat,522.42,506.27,5490.0,7,4.5
13611,071_121.dat,523.31,504.88,10862.0,1,3.38
13612,071_122.dat,523.95,504.99,5202.0,4,4.57
13613,071_123.dat,522.44,505.62,8559.0,7,4.29
13614,071_124.dat,523.25,505.36,9068.0,2,4.18
13615,071_125.dat,523.79,505.83,6884.0,8,4.46
13616,071_126.dat,522.71,505.35,7605.0,7,4.37
13617,071_127.dat,522.3,505.09,8103.0,4,4.31
13618,071_128.dat,523.54,505.56,6165.0,8,4.51
13619,071_129.dat,522.62,505.3,10183.0,1,3.79
13620,071_130.dat,522.93,505.34,6686.0,5,4.47
13621,071_131.dat,522.09,505.3,5438.0,7,4.51
13622,071_132.dat,522.86,505.86,5738.0,7,4.56
13623,071_133.dat,521.91,505.8,9599.0,5,4.12
