,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
6695,03/047_015.dat,490.79,510.77,2488.0,10,5.0
6696,03/047_016.dat,488.4,508.83,10748.0,1,4.1
6697,03/047_017.dat,488.43,508.8,10876.0,1,4.09
6698,03/047_018.dat,484.18,506.88,10702.0,1,4.41
6699,03/047_019.dat,482.94,507.6,7239.0,1,4.73
6700,03/047_020.dat,488.36,508.87,10954.0,1,4.08
6701,03/047_021.dat,488.43,508.83,10856.0,1,4.08
6702,03/047_022.dat,488.42,508.72,10893.0,1,4.09
6703,03/047_023.dat,484.37,504.82,7922.0,1,4.67
6704,03/047_024.dat,489.3,508.59,1685.0,1,5.02
6705,03/047_025.dat,490.46,513.17,2038.0,2,5.06
6706,03/047_026.dat,488.75,509.43,10720.0,1,4.23
6707,03/047_027.dat,488.47,508.78,10791.0,1,4.13
6708,03/047_028.dat,488.54,508.72,10861.0,1,4.11
6709,03/047_029.dat,487.56,506.17,10322.0,1,4.35
6710,03/047_030.dat,488.74,508.06,467.0,1,4.86
6711,03/047_031.dat,488.19,509.4,182.0,1,4.53
6712,03/047_032.dat,490.27,507.79,122.0,1,4.21
6713,03/047_033.dat,488.36,509.63,202.0,1,4.83
6714,03/047_034.dat,486.89,508.1,3350.0,6,5.01
6715,03/047_035.dat,494.22,508.85,585.0,2,4.88
6716,03/047_036.dat,489.83,509.74,3337.0,4,5.0
6717,03/047_037.dat,482.67,508.84,5327.0,2,4.93
6718,03/047_038.dat,488.58,508.76,10711.0,1,4.1
6719,03/047_039.dat,488.41,508.66,11020.0,1,4.1
6720,03/048_000.dat,491.41,511.95,249.0,1,4.7
6721,03/048_001.dat,488.75,508.24,95.0,0,4.21
6722,03/048_002.dat,489.16,508.46,934.0,1,5.0
6723,03/048_003.dat,488.97,511.1,1773.0,2,5.04
6724,03/048_004.dat,492.7,510.51,9737.0,6,4.59
6725,03/048_005.dat,488.67,508.8,10955.0,1,4.05
6726,03/048_006.dat,488.96,508.87,1041.0,3,4.99
6727,03/048_007.dat,488.33,507.42,166.0,1,4.42
6728,03/048_008.dat,491.97,510.62,463.0,1,4.79
6729,03/048_009.dat,487.91,508.11,1701.0,2,5.03
6730,03/048_010.dat,488.41,508.8,10861.0,1,4.08
6731,03/048_011.dat,488.45,508.8,10878.0,1,4.06
6732,03/048_012.dat,488.47,508.69,11113.0,1,4.05
6733,03/048_013.dat,488.44,508.8,10855.0,1,4.07
6734,03/048_014.dat,488.48,508.73,10840.0,1,4.11
6735,03/048_015.dat,488.31,508.43,10948.0,1,4.09
6736,03/048_016.dat,481.9,506.8,4298.0,6,5.05
6737,03/048_017.dat,482.09,508.51,7052.0,1,4.79
6738,03/048_018.dat,484.06,504.48,1017.0,1,4.96
6739,03/048_019.dat,488.19,509.4,332.0,2,4.71
6740,03/048_020.dat,487.71,511.23,11009.0,1,4.23
6741,03/048_021.dat,488.48,508.8,10786.0,1,4.1
6742,03/048_022.dat,488.41,508.72,10838.0,1,4.1
6743,03/048_023.dat,485.6,506.47,3271.0,3,5.0
6744,03/048_024.dat,488.59,509.86,1222.0,3,4.97
6745,03/048_025.dat,488.64,508.47,2341.0,2,5.01
6746,03/048_026.dat,487.3,510.81,5714.0,1,4.86
6747,03/048_027.dat,488.5,508.8,10505.0,1,4.16
6748,03/048_028.dat,488.44,508.81,10805.0,1,4.1
6749,03/048_029.dat,488.51,508.58,10054.0,1,4.27
6750,03/048_030.dat,490.94,504.09,713.0,2,4.98
6751,03/048_031.dat,488.82,508.69,168.0,1,4.4
6752,03/048_032.dat,488.02,513.42,186.0,1,4.7
6753,03/048_033.dat,490.66,511.51,306.0,1,4.9
6754,03/048_034.dat,488.2,510.99,280.0,1,4.97
6755,03/048_035.dat,492.55,508.2,6222.0,4,4.84
6756,03/048_036.dat,487.86,506.06,2071.0,1,5.0
6757,03/048_037.dat,491.33,511.63,2407.0,1,5.01
6758,03/048_038.dat,488.43,508.81,10741.0,1,4.1
6759,03/048_039.dat,488.46,508.87,10860.0,1,4.08
6760,03/049_000.dat,492.11,512.33,931.0,2,4.93
6761,03/049_001.dat,489.46,509.78,137.0,1,4.6
6762,03/049_002.dat,489.69,509.12,151.0,1,4.53
6763,03/049_003.dat,486.49,510.06,962.0,1,4.97
6764,03/049_004.dat,488.38,508.98,11061.0,1,4.04
6765,03/049_005.dat,482.05,505.32,7283.0,1,4.93
6766,03/049_006.dat,486.33,505.71,1274.0,4,5.01
6767,03/049_007.dat,489.39,510.49,249.0,2,4.72
6768,03/049_008.dat,493.0,511.87,1074.0,1,4.94
6769,03/049_009.dat,487.4,511.54,1256.0,3,4.97
6770,03/049_010.dat,488.43,508.94,10889.0,1,4.05
6771,03/049_011.dat,488.38,508.96,10868.0,1,4.04
6772,03/049_012.dat,488.43,508.85,10825.0,1,4.06
6773,03/049_013.dat,488.41,508.93,10870.0,1,4.07
6774,03/049_014.dat,488.44,508.8,10827.0,1,4.08
6775,03/049_015.dat,485.22,504.89,9491.0,1,4.53
