,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
350,01/017_010.dat,508.2,539.91,4495.0,3,7.23
351,01/017_011.dat,509.22,540.63,8448.0,2,7.28
352,01/017_012.dat,509.31,540.88,10809.0,2,7.27
353,01/017_013.dat,509.01,540.79,10488.0,2,7.28
354,01/017_014.dat,508.89,540.73,3906.0,4,7.21
355,01/017_015.dat,508.52,540.69,1600.0,3,7.02
356,01/017_016.dat,508.81,541.79,243.0,4,6.39
357,01/017_017.dat,510.46,540.01,575.0,5,6.83
358,01/017_018.dat,510.28,541.3,1783.0,4,7.07
359,01/017_019.dat,509.22,541.49,2088.0,4,7.06
360,01/018_000.dat,508.88,537.41,4754.0,3,7.25
361,01/018_001.dat,509.01,537.98,3727.0,6,7.21
362,01/018_002.dat,508.84,537.84,4683.0,4,7.21
363,01/018_003.dat,509.24,538.09,2676.0,5,7.17
364,01/018_004.dat,509.51,538.5,1100.0,5,6.98
365,01/018_005.dat,509.32,538.24,1195.0,5,7.0
366,01/018_006.dat,508.52,539.26,425.0,4,6.72
367,01/018_007.dat,508.71,539.04,1396.0,4,6.96
368,01/018_008.dat,509.24,539.7,5623.0,2,7.23
369,01/018_009.dat,509.48,540.11,6565.0,1,7.25
370,01/018_010.dat,509.77,540.11,5937.0,3,7.24
371,01/018_011.dat,509.35,540.67,9855.0,1,7.27
372,01/018_012.dat,509.49,540.98,10600.0,1,7.28
373,01/018_013.dat,509.58,540.88,10873.0,1,7.27
374,01/018_014.dat,509.37,540.78,8268.0,2,7.29
375,01/018_015.dat,509.79,540.9,4872.0,2,7.24
376,01/018_016.dat,509.49,541.0,750.0,4,6.84
377,01/018_017.dat,509.24,541.53,505.0,5,6.72
378,01/018_018.dat,536.49,507.85,628.0,5,6.89
379,01/018_019.dat,509.18,541.12,1309.0,3,7.06
380,01/019_000.dat,508.87,537.59,8570.0,2,7.29
381,01/019_001.dat,509.06,538.1,10182.0,1,7.23
382,01/019_002.dat,509.22,538.09,4031.0,4,7.2
383,01/019_003.dat,508.96,538.39,3739.0,3,7.18
384,01/019_004.dat,508.56,538.41,998.0,6,6.96
385,01/019_005.dat,508.73,539.34,1106.0,5,7.06
386,01/019_006.dat,508.65,539.93,836.0,5,7.06
387,01/019_007.dat,509.41,538.74,3897.0,4,7.18
388,01/019_008.dat,509.63,539.66,7612.0,1,7.27
389,01/019_009.dat,509.88,540.11,8193.0,1,7.29
390,01/019_010.dat,509.73,540.28,8569.0,1,7.28
391,01/019_011.dat,509.5,540.77,9801.0,1,7.27
392,01/019_012.dat,509.71,540.88,10218.0,1,7.27
393,01/019_013.dat,509.71,540.88,10369.0,2,7.28
394,01/019_014.dat,509.64,541.0,9355.0,2,7.29
395,01/019_015.dat,510.09,540.9,5792.0,2,7.28
396,01/019_016.dat,509.88,541.28,6374.0,2,7.26
397,01/019_017.dat,512.19,538.61,1133.0,5,7.06
398,01/019_018.dat,548.69,492.81,1466.0,5,7.06
399,01/019_019.dat,509.89,541.58,2764.0,3,7.16
400,02/000_000.dat,509.12,536.63,10242.0,1,7.25
401,02/000_001.dat,508.87,536.98,10578.0,1,7.25
402,02/000_002.dat,508.75,536.43,8494.0,2,7.24
403,02/000_003.dat,508.62,537.21,711.0,6,6.89
404,02/000_004.dat,507.95,537.05,2033.0,5,7.12
405,02/000_005.dat,507.68,537.46,3790.0,6,7.27
406,02/000_006.dat,507.08,537.05,6541.0,2,7.27
407,02/000_007.dat,507.87,536.94,3873.0,4,7.15
408,02/000_008.dat,506.74,538.35,2590.0,7,7.15
409,02/000_009.dat,509.17,537.07,3467.0,5,7.24
410,02/000_010.dat,507.7,536.99,7878.0,3,7.24
411,02/000_011.dat,508.47,537.72,5804.0,3,7.26
412,02/000_012.dat,508.48,536.65,2060.0,5,7.19
413,02/000_013.dat,508.09,538.18,579.0,5,6.88
414,02/000_014.dat,507.9,537.51,1559.0,5,7.14
415,02/000_015.dat,507.27,537.63,8356.0,1,7.27
416,02/000_016.dat,506.83,537.94,10524.0,1,7.24
417,02/000_017.dat,505.87,537.79,9926.0,1,7.25
418,02/000_018.dat,506.88,537.32,2820.0,4,7.16
419,02/000_019.dat,507.69,537.4,1808.0,5,6.97
