,DatafileName,Xcenter,Ycenter,MaxInt,Peaks,S
28231,148_111.dat,523.36,506.05,10310.0,1,3.74
28232,148_112.dat,522.87,506.0,10832.0,1,3.6
28233,148_113.dat,522.75,506.05,10803.0,1,3.56
28234,148_114.dat,522.91,506.08,10842.0,1,3.58
28235,148_115.dat,523.06,506.32,5835.0,5,4.54
28236,148_116.dat,522.82,505.89,9788.0,1,3.96
28237,148_117.dat,522.74,505.98,10380.0,1,3.76
28238,148_118.dat,523.78,506.06,8726.0,5,4.28
28239,148_119.dat,522.79,505.95,10872.0,1,3.59
28240,148_120.dat,522.8,506.29,8496.0,6,4.26
28241,148_121.dat,522.61,506.23,7506.0,7,4.29
28242,148_122.dat,522.8,506.2,5879.0,3,4.54
28243,148_123.dat,522.76,506.0,10640.0,1,3.6
28244,148_124.dat,523.03,505.91,9318.0,3,4.08
28245,148_125.dat,522.71,506.28,7206.0,6,4.42
28246,148_126.dat,522.74,506.06,10865.0,1,3.59
28247,148_127.dat,522.52,505.95,10192.0,1,3.84
28248,148_128.dat,522.79,506.03,5767.0,10,4.45
28249,148_129.dat,522.17,506.02,7861.0,5,4.34
28250,148_130.dat,522.69,506.32,10024.0,1,3.82
28251,148_131.dat,522.61,505.95,10288.0,1,3.79
28252,148_132.dat,522.79,505.93,10672.0,1,3.64
28253,148_133.dat,522.59,506.17,6266.0,11,4.51
28254,148_134.dat,522.71,505.81,9277.0,2,4.03
28255,148_135.dat,522.64,505.93,8614.0,5,4.25
28256,148_136.dat,522.88,506.6,7070.0,8,4.38
28257,148_137.dat,523.17,505.63,6163.0,8,4.42
28258,148_138.dat,523.25,506.04,9407.0,3,4.09
28259,148_139.dat,522.85,505.93,6244.0,7,4.5
28260,148_140.dat,522.93,505.98,10769.0,1,3.6
28261,148_141.dat,522.93,505.58,9994.0,2,3.93
28262,148_142.dat,522.59,506.11,10593.0,1,3.69
28263,148_143.dat,523.07,505.6,4689.0,6,4.62
28264,148_144.dat,522.54,505.82,9734.0,1,3.92
28265,148_145.dat,522.85,505.92,10770.0,1,3.58
28266,148_146.dat,522.93,505.83,10687.0,1,3.6
28267,148_147.dat,522.92,505.81,8008.0,3,4.28
28268,148_148.dat,523.11,505.82,10150.0,1,3.78
28269,148_149.dat,522.65,506.13,7918.0,5,4.35
28270,148_150.dat,523.61,505.91,8611.0,4,4.22
28271,148_151.dat,522.98,505.86,9750.0,1,3.89
28272,148_152.dat,523.07,505.87,10187.0,1,3.78
28273,148_153.dat,523.31,506.22,5641.0,10,4.5
28274,148_154.dat,522.85,505.86,10873.0,1,3.57
28275,148_155.dat,522.51,506.09,9486.0,6,4.07
28276,148_156.dat,522.9,505.77,10686.0,1,3.63
28277,148_157.dat,523.0,505.62,6360.0,8,4.51
28278,148_158.dat,522.3,506.18,8291.0,4,4.24
